instance_id,X,Y,Z
0,4.533084900590647,14.79267732975315,4.3974278976155725
1,4.3222569574333916,18.70272990423943,4.27938719393603
2,-1.1978299474949492,3.3721799411833993,8.187347111470483
3,-1.0705964671255768,3.464652486523873,8.441489587390544
8,-11.208066090951878,1.6075895836909124,28.7091262122753
9,-12.042293490189333,1.2411243863470371,28.360917964383482
15,-0.9458505075153636,-0.4017574456478441,3.523931534095106
16,-2.333089325010551,-3.0709507940969747,0.8096733226165995
17,-3.083181630672746,-4.15765074586123,1.5680363898368734
